0.333333 0.333333 0.333333 
0 0 0.333333 
0 2.43e-18 0.333333 
0 4.86e-18 0.333333 
2.83435e-34 7.29e-18 0.333333 
1.13374e-33 9.72e-18 0.333333 
2.83435e-33 1.215e-17 0.333333 
5.6687e-33 1.458e-17 0.333333 
9.92023e-33 1.701e-17 0.333333 
1.58724e-32 1.944e-17 0.333333 
2.38086e-32 2.187e-17 0.333333 
3.40122e-32 2.43e-17 0.333333 
4.67668e-32 2.673e-17 0.333333 
6.23557e-32 2.916e-17 0.333333 
8.10625e-32 3.159e-17 0.333333 
1.0317e-31 3.402e-17 0.333333 
1.28963e-31 3.645e-17 0.333333 
1.58724e-31 3.888e-17 0.333333 
1.92736e-31 4.131e-17 0.333333 
2.31283e-31 4.374e-17 0.333333 
2.74649e-31 4.617e-17 0.333333 
3.23116e-31 4.86e-17 0.333333 
3.76969e-31 5.103e-17 0.333333 
4.3649e-31 5.346e-17 0.333333 
5.01964e-31 5.589e-17 0.333333 
5.73673e-31 5.832e-17 0.333333 
6.51901e-31 6.075e-17 0.333333 
7.36932e-31 6.318e-17 0.333333 
8.29048e-31 6.561e-17 0.333333 
9.28534e-31 6.804e-17 0.333333 
1.03567e-30 7.047e-17 0.333333 
1.15075e-30 7.29e-17 0.333333 
1.27404e-30 7.533e-17 0.333333 
1.40584e-30 7.776e-17 0.333333 
1.54642e-30 8.019e-17 0.333333 
1.69608e-30 8.262e-17 0.333333 
1.85508e-30 8.505e-17 0.333333 
2.02373e-30 8.748e-17 0.333333 
2.20229e-30 8.991e-17 0.333333 
2.39106e-30 9.234e-17 0.333333 
2.59031e-30 9.477e-17 0.333333 
2.80034e-30 9.72e-17 0.333333 
3.02142e-30 9.963e-17 0.333333 
3.25384e-30 1.0206e-16 0.333333 
3.49787e-30 1.0449e-16 0.333333 
3.75382e-30 1.0692e-16 0.333333 
4.02195e-30 1.0935e-16 0.333333 
4.30255e-30 1.1178e-16 0.333333 
4.5959e-30 1.1421e-16 0.333333 
4.9023e-30 1.1664e-16 0.333333 
5.22201e-30 1.1907e-16 0.333333 
5.55533e-30 1.215e-16 0.333333 
5.90254e-30 1.2393e-16 0.333333 
6.26392e-30 1.2636e-16 0.333333 
6.63975e-30 1.2879e-16 0.333333 
7.03033e-30 1.3122e-16 0.333333 
7.43592e-30 1.3365e-16 0.333333 
7.85682e-30 1.3608e-16 0.333333 
8.29332e-30 1.3851e-16 0.333333 
8.74568e-30 1.4094e-16 0.333333 
9.2142e-30 1.4337e-16 0.333333 
9.69915e-30 1.458e-16 0.333333 
1.02008e-29 1.4823e-16 0.333333 
1.07195e-29 1.5066e-16 0.333333 
1.12555e-29 1.5309e-16 0.333333 
1.1809e-29 1.5552e-16 0.333333 
1.23805e-29 1.5795e-16 0.333333 
1.297e-29 1.6038e-16 0.333333 
1.3578e-29 1.6281e-16 0.333333 
1.42046e-29 1.6524e-16 0.333333 
1.48503e-29 1.6767e-16 0.333333 
1.55152e-29 1.701e-16 0.333333 
1.61997e-29 1.7253e-16 0.333333 
1.69041e-29 1.7496e-16 0.333333 
1.76285e-29 1.7739e-16 0.333333 
1.83734e-29 1.7982e-16 0.333333 
1.9139e-29 1.8225e-16 0.333333 
1.99255e-29 1.8468e-16 0.333333 
2.07333e-29 1.8711e-16 0.333333 
2.15626e-29 1.8954e-16 0.333333 
2.24138e-29 1.9197e-16 0.333333 
2.3287e-29 1.944e-16 0.333333 
2.41827e-29 1.9683e-16 0.333333 
2.5101e-29 1.9926e-16 0.333333 
2.60423e-29 2.0169e-16 0.333333 
2.70068e-29 2.0412e-16 0.333333 
2.79949e-29 2.0655e-16 0.333333 
2.90068e-29 2.0898e-16 0.333333 
3.00427e-29 2.1141e-16 0.333333 
3.11031e-29 2.1384e-16 0.333333 
3.2188e-29 2.1627e-16 0.333333 
3.3298e-29 2.187e-16 0.333333 
3.44331e-29 2.2113e-16 0.333333 
3.55938e-29 2.2356e-16 0.333333 
3.67803e-29 2.2599e-16 0.333333 
3.79928e-29 2.2842e-16 0.333333 
3.92317e-29 2.3085e-16 0.333333 
4.04972e-29 2.3328e-16 0.333333 
4.17897e-29 2.3571e-16 0.333333 
4.31094e-29 2.3814e-16 0.333333 
4.44565e-29 2.4057e-16 0.333333 
4.58315e-29 2.43e-16 0.333333 
4.72345e-29 2.4543e-16 0.333333 
4.86658e-29 2.4786e-16 0.333333 
5.01258e-29 2.5029e-16 0.333333 
5.16147e-29 2.5272e-16 0.333333 
5.31328e-29 2.5515e-16 0.333333 
5.46803e-29 2.5758e-16 0.333333 
5.62577e-29 2.6001e-16 0.333333 
5.7865e-29 2.6244e-16 0.333333 
5.95027e-29 2.6487e-16 0.333333 
6.1171e-29 2.673e-16 0.333333 
6.28702e-29 2.6973e-16 0.333333 
6.46006e-29 2.7216e-16 0.333333 
6.63624e-29 2.7459e-16 0.333333 
6.8156e-29 2.7702e-16 0.333333 
6.99816e-29 2.7945e-16 0.333333 
7.18395e-29 2.8188e-16 0.333333 
7.373e-29 2.8431e-16 0.333333 
7.56534e-29 2.8674e-16 0.333333 
7.761e-29 2.8917e-16 0.333333 
7.96e-29 2.916e-16 0.333333 
8.16237e-29 2.9403e-16 0.333333 
8.36814e-29 2.9646e-16 0.333333 
8.57735e-29 2.9889e-16 0.333333 
8.79001e-29 3.0132e-16 0.333333 
9.00616e-29 3.0375e-16 0.333333 
9.22582e-29 3.0618e-16 0.333333 
9.44902e-29 3.0861e-16 0.333333 
9.6758e-29 3.1104e-16 0.333333 
9.90618e-29 3.1347e-16 0.333333 
1.01402e-28 3.159e-16 0.333333 
1.03778e-28 3.1833e-16 0.333333 
1.06192e-28 3.2076e-16 0.333333 
1.08642e-28 3.2319e-16 0.333333 
1.1113e-28 3.2562e-16 0.333333 
1.13656e-28 3.2805e-16 0.333333 
1.1622e-28 3.3048e-16 0.333333 
1.18822e-28 3.3291e-16 0.333333 
1.21462e-28 3.3534e-16 0.333333 
1.24142e-28 3.3777e-16 0.333333 
1.2686e-28 3.402e-16 0.333333 
1.29618e-28 3.4263e-16 0.333333 
1.32415e-28 3.4506e-16 0.333333 
1.35253e-28 3.4749e-16 0.333333 
1.3813e-28 3.4992e-16 0.333333 
1.41049e-28 3.5235e-16 0.333333 
1.44008e-28 3.5478e-16 0.333333 
1.47008e-28 3.5721e-16 0.333333 
1.5005e-28 3.5964e-16 0.333333 
1.53133e-28 3.6207e-16 0.333333 
1.56258e-28 3.645e-16 0.333333 
1.59425e-28 3.6693e-16 0.333333 
1.62635e-28 3.6936e-16 0.333333 
1.65888e-28 3.7179e-16 0.333333 
1.69184e-28 3.7422e-16 0.333333 
1.72523e-28 3.7665e-16 0.333333 
1.75906e-28 3.7908e-16 0.333333 
1.79332e-28 3.8151e-16 0.333333 
1.82803e-28 3.8394e-16 0.333333 
1.86319e-28 3.8637e-16 0.333333 
1.89879e-28 3.888e-16 0.333333 
1.93484e-28 3.9123e-16 0.333333 
